edge_id,SRC,TGT,Unix,datetime
e0037887,3272,402,1268307178,2010-03-11 11:32:58
e0037888,1409,3709,1268307391,2010-03-11 11:36:31
e0037889,3684,4524,1268307651,2010-03-11 11:40:51
e0037890,4040,391,1268307871,2010-03-11 11:44:31
e0037891,4542,1587,1268308188,2010-03-11 11:49:48
e0037892,290,4540,1268308277,2010-03-11 11:51:17
e0037893,2264,4400,1268308482,2010-03-11 11:54:42
e0037894,763,3509,1268308530,2010-03-11 11:55:30
e0037895,1465,509,1268308531,2010-03-11 11:55:31
e0037896,763,4543,1268308678,2010-03-11 11:57:58
e0037897,4040,3272,1268308784,2010-03-11 11:59:44
e0037898,317,402,1268308911,2010-03-11 12:01:51
e0037899,2264,4545,1268309569,2010-03-11 12:12:49
e0037900,3546,3546,1268309569,2010-03-11 12:12:49
e0037901,2384,4545,1268309701,2010-03-11 12:15:01
e0037902,1851,402,1268309817,2010-03-11 12:16:57
e0037903,297,4545,1268309949,2010-03-11 12:19:09
e0037904,1409,290,1268309960,2010-03-11 12:19:20
e0037905,290,4543,1268309965,2010-03-11 12:19:25
e0037906,4541,2554,1268309998,2010-03-11 12:19:58
e0037907,66,3709,1268310090,2010-03-11 12:21:30
e0037908,22,4545,1268310684,2010-03-11 12:31:24
e0037909,3777,4545,1268310712,2010-03-11 12:31:52
e0037910,3927,930,1268310881,2010-03-11 12:34:41
e0037911,3777,930,1268310906,2010-03-11 12:35:06
e0037912,2384,4545,1268310943,2010-03-11 12:35:43
e0037913,78,78,1268311099,2010-03-11 12:38:19
e0037914,121,3709,1268311246,2010-03-11 12:40:46
e0037915,1149,402,1268311453,2010-03-11 12:44:13
e0037916,184,3709,1268311474,2010-03-11 12:44:34
e0037917,3927,1353,1268311604,2010-03-11 12:46:44
e0037918,4543,4543,1268311881,2010-03-11 12:51:21
e0037919,1353,184,1268311917,2010-03-11 12:51:57
e0037920,2000,3993,1268311979,2010-03-11 12:52:59
e0037921,3206,3993,1268312039,2010-03-11 12:53:59
e0037922,83,402,1268312248,2010-03-11 12:57:28
e0037923,290,290,1268312701,2010-03-11 13:05:01
e0037924,402,402,1268312794,2010-03-11 13:06:34
e0037925,83,184,1268312864,2010-03-11 13:07:44
e0037926,1353,1353,1268313049,2010-03-11 13:10:49
e0037927,763,297,1268313185,2010-03-11 13:13:05
e0037928,930,930,1268313245,2010-03-11 13:14:05
e0037929,763,4543,1268313272,2010-03-11 13:14:32
e0037930,184,184,1268313636,2010-03-11 13:20:36
e0037931,297,297,1268313724,2010-03-11 13:22:04
e0037932,1131,4537,1268313838,2010-03-11 13:23:58
e0037933,184,121,1268313944,2010-03-11 13:25:44
e0037934,3623,290,1268313949,2010-03-11 13:25:49
e0037935,1353,1353,1268314263,2010-03-11 13:31:03
e0037936,1353,184,1268314461,2010-03-11 13:34:21
e0037937,2356,78,1268314646,2010-03-11 13:37:26
e0037938,290,78,1268314947,2010-03-11 13:42:27
e0037939,121,121,1268315031,2010-03-11 13:43:51
e0037940,83,4545,1268315097,2010-03-11 13:44:57
e0037941,83,3709,1268315759,2010-03-11 13:55:59
e0037942,2356,78,1268315826,2010-03-11 13:57:06
e0037943,1465,78,1268316035,2010-03-11 14:00:35
e0037944,2356,78,1268316157,2010-03-11 14:02:37
e0037945,1631,78,1268316324,2010-03-11 14:05:24
e0037946,1353,78,1268316459,2010-03-11 14:07:39
e0037947,78,290,1268316700,2010-03-11 14:11:40
e0037948,78,290,1268316725,2010-03-11 14:12:05
e0037949,4400,4400,1268316954,2010-03-11 14:15:54
e0037950,78,4545,1268316989,2010-03-11 14:16:29
e0037951,78,78,1268317164,2010-03-11 14:19:24
e0037952,22,4545,1268317635,2010-03-11 14:27:15
e0037953,78,78,1268317854,2010-03-11 14:30:54
e0037954,2233,1492,1268319705,2010-03-11 15:01:45
e0037955,121,3040,1268319911,2010-03-11 15:05:11
e0037956,1149,402,1268320805,2010-03-11 15:20:05
e0037957,1149,4542,1268320928,2010-03-11 15:22:08
e0037958,2954,4543,1268320948,2010-03-11 15:22:28
e0037959,3811,4400,1268321165,2010-03-11 15:26:05
e0037960,1149,350,1268321346,2010-03-11 15:29:06
e0037961,3811,4400,1268321480,2010-03-11 15:31:20
e0037962,4354,4354,1268322997,2010-03-11 15:56:37
e0037963,382,382,1268324014,2010-03-11 16:13:34
e0037964,3811,2954,1268324026,2010-03-11 16:13:46
e0037965,290,4241,1268324578,2010-03-11 16:22:58
e0037966,3473,1631,1268324912,2010-03-11 16:28:32
e0037967,4400,4400,1268325442,2010-03-11 16:37:22
e0037968,2508,4540,1268325446,2010-03-11 16:37:26
e0037969,3811,4543,1268325610,2010-03-11 16:40:10
e0037970,1492,2233,1268325882,2010-03-11 16:44:42
e0037971,4549,3818,1268326131,2010-03-11 16:48:51
e0037972,1610,4241,1268326786,2010-03-11 16:59:46
e0037973,972,1915,1268326931,2010-03-11 17:02:11
e0037974,45,78,1268326948,2010-03-11 17:02:28
e0037975,45,78,1268326997,2010-03-11 17:03:17
e0037976,45,4536,1268327287,2010-03-11 17:08:07
e0037977,1176,3993,1268327363,2010-03-11 17:09:23
e0037978,451,1587,1268328537,2010-03-11 17:28:57
e0037979,1149,4548,1268328864,2010-03-11 17:34:24
e0037980,1149,22,1268329461,2010-03-11 17:44:21
e0037981,1114,78,1268329591,2010-03-11 17:46:31
e0037982,1149,22,1268329724,2010-03-11 17:48:44
e0037983,3485,1149,1268330424,2010-03-11 18:00:24
e0037984,4543,3811,1268330514,2010-03-11 18:01:54
e0037985,1149,1149,1268330830,2010-03-11 18:07:10
e0037986,4537,1131,1268330982,2010-03-11 18:09:42
e0037987,763,4548,1268332254,2010-03-11 18:30:54
e0037988,3811,3811,1268333015,2010-03-11 18:43:35
e0037989,3811,4548,1268333251,2010-03-11 18:47:31
e0037990,4344,4194,1268333741,2010-03-11 18:55:41
e0037991,2610,3509,1268333867,2010-03-11 18:57:47
e0037992,763,4504,1268335452,2010-03-11 19:24:12
e0037993,45,4241,1268336421,2010-03-11 19:40:21
e0037994,1384,290,1268336608,2010-03-11 19:43:28
e0037995,1384,3927,1268337145,2010-03-11 19:52:25
e0037996,4262,4011,1268337246,2010-03-11 19:54:06
e0037997,1384,3927,1268337284,2010-03-11 19:54:44
e0037998,1384,3927,1268337398,2010-03-11 19:56:38
e0037999,3818,4549,1268337600,2010-03-11 20:00:00
e0038000,1688,4545,1268337867,2010-03-11 20:04:27
e0038001,970,4344,1268338742,2010-03-11 20:19:02
e0038002,2954,2954,1268339481,2010-03-11 20:31:21
e0038003,2954,4536,1268339716,2010-03-11 20:35:16
e0038004,297,4344,1268339804,2010-03-11 20:36:44
e0038005,970,4344,1268340288,2010-03-11 20:44:48
e0038006,3948,78,1268340690,2010-03-11 20:51:30
e0038007,2954,4548,1268341174,2010-03-11 20:59:34
e0038008,970,4344,1268341542,2010-03-11 21:05:42
e0038009,297,4194,1268341553,2010-03-11 21:05:53
e0038010,1266,1492,1268341690,2010-03-11 21:08:10
e0038011,1650,1650,1268341764,2010-03-11 21:09:24
e0038012,4213,1916,1268342143,2010-03-11 21:15:43
e0038013,1946,840,1268342288,2010-03-11 21:18:08
e0038014,4503,4503,1268342340,2010-03-11 21:19:00
e0038015,1492,1266,1268342436,2010-03-11 21:20:36
e0038016,297,4548,1268342525,2010-03-11 21:22:05
e0038017,360,3927,1268342571,2010-03-11 21:22:51
e0038018,733,4011,1268342653,2010-03-11 21:24:13
e0038019,802,840,1268342937,2010-03-11 21:28:57
e0038020,2841,1946,1268342984,2010-03-11 21:29:44
e0038021,4213,2290,1268343096,2010-03-11 21:31:36
e0038022,970,4194,1268343364,2010-03-11 21:36:04
e0038023,1131,1131,1268343910,2010-03-11 21:45:10
e0038024,4553,2083,1268344901,2010-03-11 22:01:41
e0038025,3948,4540,1268345123,2010-03-11 22:05:23
e0038026,4344,297,1268345282,2010-03-11 22:08:02
e0038027,4554,3818,1268345300,2010-03-11 22:08:20
e0038028,919,4544,1268345471,2010-03-11 22:11:11
e0038029,3927,1149,1268345489,2010-03-11 22:11:29
e0038030,4344,4344,1268345715,2010-03-11 22:15:15
e0038031,386,509,1268345836,2010-03-11 22:17:16
e0038032,1353,4011,1268346055,2010-03-11 22:20:55
e0038033,1610,840,1268346094,2010-03-11 22:21:34
e0038034,1059,4537,1268346611,2010-03-11 22:30:11
e0038035,1384,4213,1268347183,2010-03-11 22:39:43
e0038036,3993,3993,1268347243,2010-03-11 22:40:43
e0038037,3927,3927,1268347700,2010-03-11 22:48:20
e0038038,613,3948,1268347935,2010-03-11 22:52:15
e0038039,970,297,1268347974,2010-03-11 22:52:54
e0038040,970,297,1268348048,2010-03-11 22:54:08
e0038041,3272,290,1268348059,2010-03-11 22:54:19
e0038042,454,1384,1268348090,2010-03-11 22:54:50
e0038043,4213,4213,1268348403,2010-03-11 23:00:03
e0038044,613,3948,1268348431,2010-03-11 23:00:31
e0038045,613,78,1268348758,2010-03-11 23:05:58
e0038046,3623,767,1268349057,2010-03-11 23:10:57
e0038047,49,4011,1268349095,2010-03-11 23:11:35
e0038048,1610,3993,1268349571,2010-03-11 23:19:31
e0038049,2874,4544,1268349805,2010-03-11 23:23:25
e0038050,1384,4354,1268349826,2010-03-11 23:23:46
e0038051,767,767,1268349831,2010-03-11 23:23:51
e0038052,3811,4205,1268349921,2010-03-11 23:25:21
e0038053,3993,1610,1268349931,2010-03-11 23:25:31
e0038054,2874,3000,1268350000,2010-03-11 23:26:40
e0038055,1384,454,1268350121,2010-03-11 23:28:41
e0038056,2954,297,1268350323,2010-03-11 23:32:03
e0038057,3623,767,1268350560,2010-03-11 23:36:00
e0038058,767,3623,1268350971,2010-03-11 23:42:51
e0038059,1384,767,1268351111,2010-03-11 23:45:11
e0038060,4231,4544,1268351567,2010-03-11 23:52:47
e0038061,1384,2672,1268351738,2010-03-11 23:55:38
e0038062,4069,3272,1268351772,2010-03-11 23:56:12
e0038063,1384,2672,1268351866,2010-03-11 23:57:46
e0038064,2233,1028,1268351973,2010-03-11 23:59:33
e0038065,3000,3000,1268352054,2010-03-12 00:00:54
e0038066,4231,1587,1268352114,2010-03-12 00:01:54
e0038067,1384,2672,1268352231,2010-03-12 00:03:51
e0038068,2672,2672,1268352281,2010-03-12 00:04:41
e0038069,4248,4400,1268352504,2010-03-12 00:08:24
e0038070,4557,4222,1268353057,2010-03-12 00:17:37
e0038071,2530,1587,1268353080,2010-03-12 00:18:00
e0038072,3948,3948,1268353330,2010-03-12 00:22:10
e0038073,2874,4231,1268353363,2010-03-12 00:22:43
e0038074,3272,3272,1268353858,2010-03-12 00:30:58
e0038075,346,402,1268353865,2010-03-12 00:31:05
e0038076,3272,3272,1268353997,2010-03-12 00:33:17
e0038077,385,1384,1268354070,2010-03-12 00:34:30
e0038078,93,454,1268354125,2010-03-12 00:35:25
e0038079,3948,4313,1268354325,2010-03-12 00:38:45
e0038080,4231,290,1268354507,2010-03-12 00:41:47
e0038081,3948,1345,1268354695,2010-03-12 00:44:55
e0038082,1384,3927,1268355207,2010-03-12 00:53:27
e0038083,1384,3927,1268355288,2010-03-12 00:54:48
e0038084,3,78,1268355302,2010-03-12 00:55:02
e0038085,3777,1587,1268355512,2010-03-12 00:58:32
e0038086,2672,1384,1268355534,2010-03-12 00:58:54
e0038087,3473,45,1268355537,2010-03-12 00:58:57
e0038088,22,22,1268355640,2010-03-12 01:00:40
e0038089,3948,303,1268355844,2010-03-12 01:04:04
e0038090,3503,3777,1268355987,2010-03-12 01:06:27
e0038091,1353,402,1268356001,2010-03-12 01:06:41
e0038092,4400,1409,1268356170,2010-03-12 01:09:30
e0038093,717,3927,1268356307,2010-03-12 01:11:47
e0038094,4241,1610,1268356318,2010-03-12 01:11:58
e0038095,4558,4194,1268356459,2010-03-12 01:14:19
e0038096,4231,4231,1268356759,2010-03-12 01:19:19
e0038097,3927,3927,1268356930,2010-03-12 01:22:10
e0038098,1982,2290,1268357043,2010-03-12 01:24:03
e0038099,360,3927,1268357072,2010-03-12 01:24:32
e0038100,350,2672,1268357427,2010-03-12 01:30:27
e0038101,2467,1851,1268357431,2010-03-12 01:30:31
e0038102,840,1946,1268357896,2010-03-12 01:38:16
e0038103,121,290,1268358005,2010-03-12 01:40:05
e0038104,840,840,1268358222,2010-03-12 01:43:42
e0038105,4011,4011,1268359217,2010-03-12 02:00:17
e0038106,2672,2672,1268359248,2010-03-12 02:00:48
e0038107,4011,3903,1268359360,2010-03-12 02:02:40
e0038108,66,78,1268359438,2010-03-12 02:03:58
e0038109,1149,1149,1268359964,2010-03-12 02:12:44
e0038110,3927,3927,1268359988,2010-03-12 02:13:08
e0038111,1149,767,1268360560,2010-03-12 02:22:40
e0038112,3777,3777,1268360625,2010-03-12 02:23:45
e0038113,121,4275,1268360730,2010-03-12 02:25:30
e0038114,767,767,1268361041,2010-03-12 02:30:41
e0038115,1353,1353,1268361685,2010-03-12 02:41:25
e0038116,1946,1946,1268361931,2010-03-12 02:45:31
e0038117,763,1688,1268362117,2010-03-12 02:48:37
e0038118,109,3040,1268362509,2010-03-12 02:55:09
e0038119,1946,1946,1268362509,2010-03-12 02:55:09
e0038120,394,1528,1268362891,2010-03-12 03:01:31
e0038121,1384,2290,1268362961,2010-03-12 03:02:41
e0038122,2837,1106,1268363226,2010-03-12 03:07:06
e0038123,1465,3121,1268363588,2010-03-12 03:13:08
e0038124,360,3927,1268363632,2010-03-12 03:13:52
e0038125,121,3121,1268363911,2010-03-12 03:18:31
e0038126,1946,4087,1268364025,2010-03-12 03:20:25
e0038127,4354,78,1268364236,2010-03-12 03:23:56
e0038128,4087,1946,1268364302,2010-03-12 03:25:02
e0038129,840,1946,1268364448,2010-03-12 03:27:28
e0038130,1622,1587,1268364474,2010-03-12 03:27:54
e0038131,1384,4561,1268365062,2010-03-12 03:37:42
e0038132,4354,121,1268365174,2010-03-12 03:39:34
e0038133,1946,1946,1268365332,2010-03-12 03:42:12
e0038134,1946,1946,1268365570,2010-03-12 03:46:10
e0038135,454,3621,1268365666,2010-03-12 03:47:46
e0038136,2245,3621,1268365678,2010-03-12 03:47:58
e0038137,121,121,1268365714,2010-03-12 03:48:34
e0038138,4354,3121,1268366222,2010-03-12 03:57:02
e0038139,766,3509,1268366570,2010-03-12 04:02:50
e0038140,454,4549,1268367067,2010-03-12 04:11:07
e0038141,1353,2757,1268367474,2010-03-12 04:17:54
e0038142,840,1946,1268367807,2010-03-12 04:23:27
e0038143,1106,1450,1268368151,2010-03-12 04:29:11
e0038144,66,1528,1268368479,2010-03-12 04:34:39
e0038145,3992,3621,1268368789,2010-03-12 04:39:49
e0038146,3759,1528,1268368847,2010-03-12 04:40:47
e0038147,1384,1982,1268369256,2010-03-12 04:47:36
e0038148,2384,2664,1268369321,2010-03-12 04:48:41
e0038149,4537,1059,1268369389,2010-03-12 04:49:49
e0038150,1867,1450,1268369444,2010-03-12 04:50:44
e0038151,386,2669,1268369610,2010-03-12 04:53:30
e0038152,4194,4558,1268369771,2010-03-12 04:56:11
e0038153,4194,4194,1268369792,2010-03-12 04:56:32
e0038154,83,2664,1268369873,2010-03-12 04:57:53
e0038155,4194,297,1268369892,2010-03-12 04:58:12
e0038156,83,1547,1268370043,2010-03-12 05:00:43
e0038157,1528,394,1268370236,2010-03-12 05:03:56
e0038158,1465,66,1268370242,2010-03-12 05:04:02
e0038159,4194,297,1268370288,2010-03-12 05:04:48
e0038160,1528,66,1268370336,2010-03-12 05:05:36
e0038161,66,66,1268370609,2010-03-12 05:10:09
e0038162,3927,3927,1268370775,2010-03-12 05:12:55
e0038163,1114,2669,1268370911,2010-03-12 05:15:11
e0038164,802,121,1268371052,2010-03-12 05:17:32
e0038165,454,2664,1268371131,2010-03-12 05:18:51
e0038166,763,2245,1268371278,2010-03-12 05:21:18
e0038167,1384,2669,1268371299,2010-03-12 05:21:39
e0038168,454,2245,1268371351,2010-03-12 05:22:31
e0038169,45,45,1268371415,2010-03-12 05:23:35
e0038170,3503,83,1268371480,2010-03-12 05:24:40
e0038171,83,1547,1268371524,2010-03-12 05:25:24
e0038172,1345,1532,1268371571,2010-03-12 05:26:11
e0038173,3503,2664,1268371750,2010-03-12 05:29:10
e0038174,4453,675,1268372336,2010-03-12 05:38:56
e0038175,1119,4453,1268372555,2010-03-12 05:42:35
e0038176,3503,4556,1268373121,2010-03-12 05:52:01
e0038177,1106,3621,1268373129,2010-03-12 05:52:09
e0038178,1587,1622,1268374099,2010-03-12 06:08:19
e0038179,1622,1622,1268374698,2010-03-12 06:18:18
e0038180,1114,2669,1268375090,2010-03-12 06:24:50
e0038181,1619,675,1268375573,2010-03-12 06:32:53
e0038182,3041,4354,1268376091,2010-03-12 06:41:31
e0038183,3684,2290,1268376411,2010-03-12 06:46:51
e0038184,1915,972,1268376591,2010-03-12 06:49:51
e0038185,4354,4354,1268377084,2010-03-12 06:58:04
e0038186,318,83,1268377817,2010-03-12 07:10:17
e0038187,437,1353,1268378013,2010-03-12 07:13:33
e0038188,318,1547,1268378036,2010-03-12 07:13:56
e0038189,3993,1106,1268378388,2010-03-12 07:19:48
e0038190,3993,454,1268378507,2010-03-12 07:21:47
e0038191,2349,1547,1268378788,2010-03-12 07:26:28
e0038192,1650,1587,1268380221,2010-03-12 07:50:21
e0038193,3000,3272,1268380315,2010-03-12 07:51:55
e0038194,3272,3272,1268382207,2010-03-12 08:23:27
e0038195,1106,1106,1268382366,2010-03-12 08:26:06
e0038196,3623,3623,1268382585,2010-03-12 08:29:45
e0038197,1353,437,1268383064,2010-03-12 08:37:44
e0038198,3041,4354,1268383137,2010-03-12 08:38:57
e0038199,4177,45,1268383348,2010-03-12 08:42:28
e0038200,1149,3272,1268383386,2010-03-12 08:43:06
e0038201,3272,3272,1268384297,2010-03-12 08:58:17
e0038202,3684,2664,1268384585,2010-03-12 09:03:05
e0038203,1878,4544,1268385114,2010-03-12 09:11:54
e0038204,3545,1878,1268386683,2010-03-12 09:38:03
e0038205,391,66,1268387244,2010-03-12 09:47:24
e0038206,66,391,1268387990,2010-03-12 09:59:50
e0038207,66,391,1268388022,2010-03-12 10:00:22
e0038208,2290,3684,1268389298,2010-03-12 10:21:38
e0038209,2290,2664,1268389696,2010-03-12 10:28:16
e0038210,532,2290,1268390359,2010-03-12 10:39:19
e0038211,1186,1186,1268391524,2010-03-12 10:58:44
e0038212,607,4400,1268391683,2010-03-12 11:01:23
e0038213,83,2664,1268393321,2010-03-12 11:28:41
e0038214,3684,3684,1268393603,2010-03-12 11:33:23
e0038215,297,83,1268394281,2010-03-12 11:44:41
e0038216,83,297,1268394423,2010-03-12 11:47:03
e0038217,1921,83,1268394492,2010-03-12 11:48:12
e0038218,2349,83,1268395085,2010-03-12 11:58:05
e0038219,290,3992,1268395223,2010-03-12 12:00:23
e0038220,290,2245,1268395353,2010-03-12 12:02:33
e0038221,297,297,1268395369,2010-03-12 12:02:49
e0038222,297,2349,1268395396,2010-03-12 12:03:16
e0038223,1119,1171,1268395423,2010-03-12 12:03:43
e0038224,290,454,1268395575,2010-03-12 12:06:15
e0038225,290,1106,1268395651,2010-03-12 12:07:31
e0038226,1353,2349,1268395735,2010-03-12 12:08:55
e0038227,2349,2349,1268395775,2010-03-12 12:09:35
e0038228,1353,2349,1268395793,2010-03-12 12:09:53
e0038229,3621,3621,1268395980,2010-03-12 12:13:00
e0038230,2604,1587,1268396282,2010-03-12 12:18:02
e0038231,763,1171,1268396334,2010-03-12 12:18:54
e0038232,3621,1106,1268396335,2010-03-12 12:18:55
e0038233,290,3621,1268396385,2010-03-12 12:19:45
e0038234,3621,1106,1268396392,2010-03-12 12:19:52
e0038235,1353,2349,1268396487,2010-03-12 12:21:27
e0038236,290,3621,1268396488,2010-03-12 12:21:28
e0038237,1149,3272,1268396559,2010-03-12 12:22:39
e0038238,297,454,1268397202,2010-03-12 12:33:22
e0038239,2043,1587,1268397237,2010-03-12 12:33:57
e0038240,3993,454,1268397363,2010-03-12 12:36:03
e0038241,1119,763,1268397369,2010-03-12 12:36:09
e0038242,1119,1171,1268397407,2010-03-12 12:36:47
e0038243,2480,2480,1268397659,2010-03-12 12:40:59
e0038244,2821,1149,1268397946,2010-03-12 12:45:46
e0038245,35575,4556,1268398441,2010-03-12 12:54:01
e0038246,607,2264,1268398597,2010-03-12 12:56:37
e0038247,1547,1547,1268398681,2010-03-12 12:58:01
e0038248,4354,4354,1268399043,2010-03-12 13:04:03
e0038249,297,1450,1268400076,2010-03-12 13:21:16
e0038250,3546,1851,1268400222,2010-03-12 13:23:42
e0038251,763,763,1268400625,2010-03-12 13:30:25
e0038252,35575,451,1268402264,2010-03-12 13:57:44
e0038253,3927,1921,1268402527,2010-03-12 14:02:07
e0038254,78,78,1268402617,2010-03-12 14:03:37
e0038255,4008,3876,1268402816,2010-03-12 14:06:56
e0038256,1119,1171,1268402962,2010-03-12 14:09:22
e0038257,1353,78,1268403171,2010-03-12 14:12:51
e0038258,3927,1851,1268403262,2010-03-12 14:14:22
e0038259,360,78,1268403882,2010-03-12 14:24:42
e0038260,4008,391,1268404310,2010-03-12 14:31:50
e0038261,121,78,1268404755,2010-03-12 14:39:15
e0038262,4040,2384,1268405121,2010-03-12 14:45:21
e0038263,1353,121,1268405141,2010-03-12 14:45:41
e0038264,3992,3992,1268405163,2010-03-12 14:46:03
e0038265,121,121,1268406352,2010-03-12 15:05:52
e0038266,1450,1450,1268406490,2010-03-12 15:08:10
e0038267,1384,78,1268406630,2010-03-12 15:10:30
e0038268,1384,2349,1268407523,2010-03-12 15:25:23
e0038269,1921,1921,1268407828,2010-03-12 15:30:28
e0038270,1149,4040,1268408802,2010-03-12 15:46:42
e0038271,3927,1657,1268409983,2010-03-12 16:06:23
e0038272,1532,1532,1268410142,2010-03-12 16:09:02
e0038273,3676,613,1268410381,2010-03-12 16:13:01
e0038274,1119,1119,1268412004,2010-03-12 16:40:04
e0038275,1119,763,1268412430,2010-03-12 16:47:10
e0038276,3676,613,1268412593,2010-03-12 16:49:53
e0038277,3206,1612,1268413458,2010-03-12 17:04:18
e0038278,1612,1612,1268413770,2010-03-12 17:09:30
e0038279,2384,4568,1268414066,2010-03-12 17:14:26
e0038280,2734,78,1268415040,2010-03-12 17:30:40
e0038281,2954,4568,1268415424,2010-03-12 17:37:04
e0038282,2954,2384,1268415765,2010-03-12 17:42:45
e0038283,4556,35575,1268415771,2010-03-12 17:42:51
e0038284,2384,2384,1268416181,2010-03-12 17:49:41
e0038285,2363,2384,1268416567,2010-03-12 17:56:07
e0038286,1384,3684,1268417170,2010-03-12 18:06:10
e0038287,2368,4568,1268418213,2010-03-12 18:23:33
e0038288,767,4568,1268418301,2010-03-12 18:25:01
e0038289,3811,3811,1268418411,2010-03-12 18:26:51
e0038290,3623,4568,1268419266,2010-03-12 18:41:06
e0038291,3882,3811,1268419412,2010-03-12 18:43:32
e0038292,2954,4568,1268420003,2010-03-12 18:53:23
e0038293,1047,1047,1268420155,2010-03-12 18:55:55
e0038294,3995,997,1268420185,2010-03-12 18:56:25
e0038295,2954,2384,1268420857,2010-03-12 19:07:37
e0038296,1047,4568,1268420948,2010-03-12 19:09:08
e0038297,1384,4568,1268421025,2010-03-12 19:10:25
e0038298,2384,2384,1268421699,2010-03-12 19:21:39
e0038299,586,4569,1268421951,2010-03-12 19:25:51
e0038300,3502,2384,1268422100,2010-03-12 19:28:20
e0038301,586,4568,1268422245,2010-03-12 19:30:45
e0038302,586,1047,1268422494,2010-03-12 19:34:54
e0038303,3502,78,1268422694,2010-03-12 19:38:14
e0038304,1384,4568,1268422845,2010-03-12 19:40:45
e0038305,586,4568,1268423129,2010-03-12 19:45:29
e0038306,3811,3811,1268423226,2010-03-12 19:47:06
e0038307,2480,2480,1268423265,2010-03-12 19:47:45
e0038308,1384,4568,1268423275,2010-03-12 19:47:55
e0038309,586,3811,1268423620,2010-03-12 19:53:40
e0038310,4231,1878,1268423832,2010-03-12 19:57:12
e0038311,586,78,1268424696,2010-03-12 20:11:36
e0038312,3969,3969,1268424828,2010-03-12 20:13:48
e0038313,586,4568,1268424978,2010-03-12 20:16:18
e0038314,2734,2734,1268425123,2010-03-12 20:18:43
e0038315,3811,3811,1268425309,2010-03-12 20:21:49
e0038316,3811,3811,1268425403,2010-03-12 20:23:23
e0038317,3948,3948,1268425805,2010-03-12 20:30:05
e0038318,2245,2245,1268425981,2010-03-12 20:33:01
e0038319,2823,4279,1268426027,2010-03-12 20:33:47
e0038320,353,4279,1268426033,2010-03-12 20:33:53
e0038321,3948,766,1268426487,2010-03-12 20:41:27
e0038322,3948,3948,1268426722,2010-03-12 20:45:22
e0038323,3811,3811,1268427673,2010-03-12 21:01:13
e0038324,3992,2530,1268427729,2010-03-12 21:02:09
e0038325,454,3621,1268428059,2010-03-12 21:07:39
e0038326,3969,4279,1268428219,2010-03-12 21:10:19
e0038327,4572,290,1268428279,2010-03-12 21:11:19
e0038328,3811,3811,1268428284,2010-03-12 21:11:24
e0038329,2530,2530,1268428585,2010-03-12 21:16:25
e0038330,2530,2530,1268428607,2010-03-12 21:16:47
e0038331,4231,717,1268429576,2010-03-12 21:32:56
e0038332,4575,1651,1268429832,2010-03-12 21:37:12
e0038333,2349,1921,1268430166,2010-03-12 21:42:46
e0038334,2275,2530,1268430379,2010-03-12 21:46:19
e0038335,3637,4279,1268430465,2010-03-12 21:47:45
e0038336,297,2530,1268430872,2010-03-12 21:54:32
e0038337,2530,2275,1268430946,2010-03-12 21:55:46
e0038338,2954,586,1268431026,2010-03-12 21:57:06
e0038339,2954,1047,1268431271,2010-03-12 22:01:11
e0038340,2954,4568,1268431341,2010-03-12 22:02:21
e0038341,184,4568,1268431368,2010-03-12 22:02:48
e0038342,2530,2275,1268431370,2010-03-12 22:02:50
e0038343,2275,2275,1268431628,2010-03-12 22:07:08
e0038344,2530,297,1268431820,2010-03-12 22:10:20
e0038345,297,2954,1268431820,2010-03-12 22:10:20
e0038346,2290,4572,1268432332,2010-03-12 22:18:52
e0038347,2954,586,1268432365,2010-03-12 22:19:25
e0038348,1384,4568,1268432615,2010-03-12 22:23:35
e0038349,3818,4554,1268432699,2010-03-12 22:24:59
e0038350,2954,2368,1268432830,2010-03-12 22:27:10
e0038351,3818,4549,1268433011,2010-03-12 22:30:11
e0038352,1878,919,1268434027,2010-03-12 22:47:07
e0038353,1047,1047,1268434881,2010-03-12 23:01:21
e0038354,1481,4144,1268436056,2010-03-12 23:20:56
e0038355,4572,2290,1268436812,2010-03-12 23:33:32
e0038356,35575,4400,1268437084,2010-03-12 23:38:04
e0038357,4537,1131,1268437870,2010-03-12 23:51:10
e0038358,1826,1921,1268438017,2010-03-12 23:53:37
e0038359,78,78,1268438049,2010-03-12 23:54:09
e0038360,4144,83,1268438563,2010-03-13 00:02:43
e0038361,2954,1047,1268438568,2010-03-13 00:02:48
e0038362,2578,532,1268439318,2010-03-13 00:15:18
e0038363,1047,1047,1268439349,2010-03-13 00:15:49
e0038364,4213,4213,1268439377,2010-03-13 00:16:17
e0038365,3927,1921,1268440167,2010-03-13 00:29:27
e0038366,1547,83,1268440292,2010-03-13 00:31:32
e0038367,2597,2597,1268440339,2010-03-13 00:32:19
e0038368,802,4577,1268440825,2010-03-13 00:40:25
e0038369,1266,4568,1268440927,2010-03-13 00:42:07
e0038370,4580,1612,1268441752,2010-03-13 00:55:52
e0038371,2954,4577,1268442209,2010-03-13 01:03:29
e0038372,1171,1171,1268442642,2010-03-13 01:10:42
e0038373,3927,1657,1268442883,2010-03-13 01:14:43
e0038374,586,3811,1268443175,2010-03-13 01:19:35
e0038375,1149,3272,1268443686,2010-03-13 01:28:06
e0038376,4580,1028,1268443725,2010-03-13 01:28:45
e0038377,143,143,1268443816,2010-03-13 01:30:16
